height,weight,gender,gender_male
33081.76499,136.912616,male,1
38130.109,152.4589203,male,1
27123.22834,140.4235703,female,0
27259.86099,126.3810584,female,0
32559.17418,137.2584831,female,0
31264.92867,138.2774287,male,1
35519.8377,145.6343424,female,0
30919.45304,133.8716233,female,0
27691.31597,135.3238448,female,0
30943.11374,135.5840774,male,1
32792.51454,140.4712565,male,1
31756.95852,141.8338321,female,0
30650.4644,137.5684815,female,0
32640.47343,138.151444,male,1
33012.33023,140.2984289,male,1
33790.37692,141.4689802,female,0
31147.69607,136.3934943,male,1
28334.59137,132.8704293,female,0
29400.97902,143.7268043,male,1
33147.69687,143.8371421,female,0
26189.15711,129.4379201,female,0
30167.08125,140.3281386,male,1
27578.11958,131.3642085,female,0
28997.81502,141.0093473,female,0
33410.18025,143.2404703,female,0
29553.38872,135.4189846,male,1
29058.0999,137.4707674,male,1
24461.40999,120.3463385,male,1
31492.95156,133.0974305,female,0
31136.3112,132.2577959,male,1
36723.03316,146.5309891,female,0
27863.02675,142.1236838,female,0
29649.9138,147.2522524,male,1
29754.12375,139.4371739,male,1
34512.17704,145.3914888,female,0
28576.90331,125.5182337,female,0
29856.45849,133.6817386,male,1
31003.80195,134.1005638,male,1
29537.95332,132.8288076,male,1
27402.05601,131.9271128,female,0
29563.67307,133.6099971,female,0
32665.61646,130.4716597,female,0
25515.22135,133.6069748,female,0
29353.86499,130.3011332,female,0
26568.60614,132.6956302,male,1
33105.97218,151.3456465,male,1
23953.17436,122.7871425,female,0
27030.90508,119.5539531,female,0
30196.74926,135.4560383,male,1
34467.86825,148.3324183,male,1
28676.88142,144.462986,male,1
27043.14626,126.0762544,male,1
35649.80923,146.8892815,female,0
24186.42716,125.4333782,male,1
21907.53451,123.4762284,female,0
30415.4104,150.421789,male,1
27218.22148,124.9748772,male,1
25532.10007,131.1625342,male,1
31358.58881,140.8802481,female,0
29734.86631,141.6479352,female,0
27013.95113,132.6695226,male,1
24710.88298,130.1387307,female,0
31942.4731,137.4040438,female,0
31152.96016,139.5966406,male,1
28563.78565,132.7881593,male,1
35519.57261,147.3410444,female,0
25376.21994,127.8015245,female,0
23945.93712,129.2578761,female,0
26595.38624,131.3941456,male,1
28745.21535,140.4023212,male,1
29733.27554,135.9597286,female,0
28085.61689,124.9286574,male,1
30109.38265,143.0698845,male,1
24801.40105,124.2136414,female,0
34017.24528,138.9499913,female,0
28621.36088,131.6109376,male,1
32823.64082,147.4586696,male,1
30077.01224,126.0352557,female,0
30473.8233,152.9725088,male,1
30869.67223,143.1291204,male,1
30442.2534,138.3547374,female,0
31126.56664,137.9391438,female,0
33595.78325,143.073533,male,1
29572.03403,138.588218,male,1
31360.88141,141.7710967,male,1
28595.70389,137.3293439,female,0
34003.79229,142.6484895,male,1
26646.01683,130.6313464,male,1
35347.53612,143.2483357,female,0
28763.62423,133.8246688,female,0
24240.07639,133.514975,male,1
29337.19608,138.6083057,female,0
26630.8075,116.8927985,female,0
31828.85622,142.4827216,male,1
26723.67028,132.7105611,female,0
27402.88429,132.6755391,female,0
22832.59793,123.6097041,male,1
27382.61662,138.359032,female,0
21246.32939,127.6182357,male,1
23765.60522,123.2160975,male,1
31543.23288,140.8373347,female,0
31633.46873,134.0707171,female,0
30364.65712,130.229197,female,0
25705.7854,127.0315332,male,1
28738.00903,139.0734106,female,0
28887.75266,139.7476125,male,1
25095.74093,131.7736037,female,0
34237.57487,146.1424704,female,0
31960.00825,141.9677029,female,0
28153.60433,130.6877712,male,1
28991.48414,137.2940419,female,0
29612.84389,140.0439617,female,0
22374.96957,128.5627823,male,1
28065.70657,139.7086799,male,1
26627.76381,135.131598,female,0
25594.81623,131.749141,female,0
27952.16074,138.9452497,female,0
35335.30188,143.8558263,male,1
31119.93369,133.7948411,male,1
26990.61598,131.3287702,male,1
30879.56656,134.1384007,male,1
