height,weight,gender,gender_male
1.69835771,126.5006946,male,1
1.818839327,136.912616,male,1
1.952693243,152.4589203,male,1
1.646913123,140.4235703,female,0
1.651056056,126.3810584,female,0
1.804416088,137.2584831,female,0
1.768189149,138.2774287,male,1
1.884670733,145.6343424,female,0
1.758392819,133.8716233,female,0
1.664070791,135.3238448,female,0
1.759065483,135.5840774,male,1
1.810870358,140.4712565,male,1
1.782048218,141.8338321,female,0
1.750727403,137.5684815,female,0
1.806667469,138.151444,male,1
1.816929559,140.2984289,male,1
1.838215899,141.4689802,female,0
1.764870989,136.3934943,male,1
1.683288192,132.8704293,female,0
1.714671369,143.7268043,male,1
1.820650897,143.8371421,female,0
1.618306433,129.4379201,female,0
1.736867331,140.3281386,male,1
1.660666119,131.3642085,female,0
1.702874482,141.0093473,female,0
1.827845186,143.2404703,female,0
1.719109907,135.4189846,male,1
1.704643655,137.4707674,male,1
1.564014386,120.3463385,male,1
1.774625357,133.0974305,female,0
1.764548418,132.2577959,male,1
1.916325472,146.5309891,female,0
1.669222177,142.1236838,female,0
1.721915033,147.2522524,male,1
1.724938368,139.4371739,male,1
1.857745328,145.3914888,female,0
1.690470447,125.5182337,female,0
1.727902153,133.6817386,male,1
1.760789651,134.1005638,male,1
1.718660912,132.8288076,male,1
1.655356639,131.9271128,female,0
1.719408999,133.6099971,female,0
1.807363175,130.4716597,female,0
1.59734847,133.6069748,female,0
1.713296967,130.3011332,female,0
1.629987919,132.6956302,male,1
1.819504663,151.3456465,male,1
1.54768131,122.7871425,female,0
1.644107815,119.5539531,female,0
1.737721188,135.4560383,male,1
1.856552403,148.3324183,male,1
1.693424974,144.462986,male,1
1.644480047,126.0762544,male,1
1.888115707,146.8892815,female,0
1.55519861,125.4333782,male,1
1.480119404,123.4762284,female,0
1.744001445,150.421789,male,1
1.649794578,124.9748772,male,1
1.597876718,131.1625342,male,1
1.770835645,140.8802481,female,0
1.724380071,141.6479352,female,0
1.643592137,132.6695226,male,1
1.57196956,130.1387307,female,0
1.787245733,137.4040438,female,0
1.765020118,139.5966406,male,1
1.690082414,132.7881593,male,1
1.8846637,147.3410444,female,0
1.592991523,127.8015245,female,0
1.547447483,129.2578761,female,0
1.630809193,131.3941456,male,1
1.695441398,140.4023212,male,1
1.724333945,135.9597286,female,0
1.675876394,124.9286574,male,1
1.73520554,143.0698845,male,1
1.574846058,124.2136414,female,0
1.84437646,138.9499913,female,0
1.691784882,131.6109376,male,1
1.811729583,147.4586696,male,1
1.734272535,126.0352557,female,0
1.745675322,152.9725088,male,1
1.756976728,143.1291204,male,1
1.744770856,138.3547374,female,0
1.764272276,137.9391438,female,0
1.832915253,143.073533,male,1
1.719652117,138.588218,male,1
1.770900376,141.7710967,male,1
1.691026431,137.3293439,female,0
1.844011722,142.6484895,male,1
1.63236077,130.6313464,male,1
1.880094043,143.2483357,female,0
1.695984205,133.8246688,female,0
1.55692249,133.514975,male,1
1.712810441,138.6083057,female,0
1.631894834,116.8927985,female,0
1.784064355,142.4827216,male,1
1.634737602,132.7105611,female,0
1.655381657,132.6755391,female,0
1.511045927,123.6097041,male,1
1.654769368,138.359032,female,0
1.457612067,127.6182357,male,1
1.541609718,123.2160975,male,1
1.776041466,140.8373347,female,0
1.778580016,134.0707171,female,0
1.742545756,130.229197,female,0
1.603302386,127.0315332,male,1
1.695228864,139.0734106,female,0
1.699639746,139.7476125,male,1
1.584163531,131.7736037,female,0
1.85033983,146.1424704,female,0
1.787736229,141.9677029,female,0
1.677903583,130.6877712,male,1
1.702688584,137.2940419,female,0
1.720838281,140.0439617,female,0
1.495826513,128.5627823,male,1
1.675282262,139.7086799,male,1
1.631801575,135.131598,female,0
1.599837999,131.749141,female,0
1.671889971,138.9452497,female,0
1.879768653,143.8558263,male,1
1.764084286,133.7948411,male,1
1.642882101,131.3287702,male,1
1.757258278,134.1384007,male,1
