height,weight,gender,gender_male
13.48643514,136.912616,male,1
13.97388007,152.4589203,male,1
12.8332113,140.4235703,female,0
12.84934261,126.3810584,female,0
13.43285557,137.2584831,female,0
13.29732736,138.2774287,male,1
13.72833104,145.6343424,female,0
13.26044048,133.8716233,female,0
12.89988679,135.3238448,female,0
13.2629766,135.5840774,male,1
13.45685832,140.4712565,male,1
13.34933788,141.8338321,female,0
13.2315056,137.5684815,female,0
13.44123309,138.151444,male,1
13.47935295,140.2984289,male,1
13.55808209,141.4689802,female,0
13.28484471,136.3934943,male,1
12.97415967,132.8704293,female,0
13.09454607,143.7268043,male,1
13.49314973,143.8371421,female,0
12.72126736,129.4379201,female,0
13.17902626,140.3281386,male,1
12.88668351,131.3642085,female,0
13.04942329,141.0093473,female,0
13.51978249,143.2404703,female,0
13.11148316,135.4189846,male,1
13.05620027,137.4707674,male,1
12.50605608,120.3463385,male,1
13.32150651,133.0974305,female,0
13.2836306,132.2577959,male,1
13.8431408,146.5309891,female,0
12.91983814,142.1236838,female,0
13.12217601,147.2522524,male,1
13.13369091,139.4371739,male,1
13.62991316,145.3914888,female,0
13.00180928,125.5182337,female,0
13.1449692,133.6817386,male,1
13.26947494,134.1005638,male,1
13.10977083,132.8288076,male,1
12.86606637,131.9271128,female,0
13.11262369,133.6099971,female,0
13.44382079,130.4716597,female,0
12.6386252,133.6069748,female,0
13.08929703,130.3011332,female,0
12.76709802,132.6956302,male,1
13.4889016,151.3456465,male,1
12.44058403,122.7871425,female,0
12.82227677,119.5539531,female,0
13.18226531,135.4560383,male,1
13.62553633,148.3324183,male,1
13.01316631,144.462986,male,1
12.82372819,126.0762544,male,1
13.74087227,146.8892815,female,0
12.47076024,125.4333782,male,1
12.1660158,123.4762284,female,0
13.20606469,150.421789,male,1
12.84443295,124.9748772,male,1
12.64071485,131.1625342,male,1
13.30727487,140.8802481,female,0
13.1315653,141.6479352,female,0
12.82026574,132.6695226,male,1
12.53782102,130.1387307,female,0
13.36879102,137.4040438,female,0
13.28540597,139.5966406,male,1
13.00031697,132.7881593,male,1
13.72830543,147.3410444,female,0
12.6213768,127.8015245,female,0
12.43964422,129.2578761,female,0
12.77031399,131.3941456,male,1
13.02091164,140.4023212,male,1
13.13138966,135.9597286,female,0
12.94556447,124.9286574,male,1
13.17272007,143.0698845,male,1
12.54928706,124.2136414,female,0
13.58078223,138.9499913,female,0
13.00686312,131.6109376,male,1
13.46005046,147.4586696,male,1
13.16917816,126.0352557,female,0
13.2124007,152.9725088,male,1
13.25509988,143.1291204,male,1
13.20897746,138.3547374,female,0
13.28259115,137.9391438,female,0
13.53852006,143.073533,male,1
13.11355069,138.588218,male,1
13.30751808,141.7710967,male,1
13.00394721,137.3293439,female,0
13.57943932,142.6484895,male,1
12.77638748,130.6313464,male,1
13.71165214,143.2483357,female,0
13.02299583,133.8246688,female,0
12.47767001,133.514975,male,1
13.08743841,138.6083057,female,0
12.77456392,116.8927985,female,0
13.35688719,142.4827216,male,1
12.78568575,132.7105611,female,0
12.8661636,132.6755391,female,0
12.29246081,123.6097041,male,1
12.86378392,138.359032,female,0
12.07316059,127.6182357,male,1
12.41615769,123.2160975,male,1
13.32682057,140.8373347,female,0
13.33634139,134.0707171,female,0
13.2005521,130.229197,female,0
12.66215774,127.0315332,male,1
13.02009549,139.0734106,female,0
13.03702323,139.7476125,male,1
12.58635583,131.7736037,female,0
13.60271969,146.1424704,female,0
13.37062537,141.9677029,female,0
12.95339177,130.6877712,male,1
13.04871099,137.2940419,female,0
13.11807257,140.0439617,female,0
12.23039866,128.5627823,male,1
12.94326953,139.7086799,male,1
12.7741989,135.131598,female,0
12.64847026,131.749141,female,0
12.93015843,138.9452497,female,0
13.71046554,143.8558263,male,1
13.28188347,133.7948411,male,1
12.81749625,131.3287702,male,1
13.25616188,134.1384007,male,1
